,win_0,win_1,win_2,win_3,win_4,win_5,win_6,win_7,win_8,win_9,win_10,win_11,win_12,win_13,win_14,win_15,win_16,win_17,win_18,win_19
5144,0.056,0.054,0.049,0.049,0.039,0.045,0.039,0.058,0.052,0.039,0.109,0.047,0.047,0.037,0.04,0.039,0.04,0.046,0.068,0.047
5145,0.061,0.043,0.053,0.058,0.038,0.043,0.052,0.042,0.036,0.038,0.098,0.038,0.056,0.041,0.049,0.039,0.049,0.056,0.05,0.06
5146,0.06,0.049,0.046,0.06,0.042,0.037,0.035,0.048,0.055,0.053,0.104,0.043,0.041,0.057,0.043,0.038,0.054,0.047,0.047,0.041
5147,0.053,0.047,0.054,0.045,0.038,0.052,0.026,0.044,0.038,0.04,0.126,0.044,0.058,0.053,0.038,0.048,0.047,0.041,0.05,0.058
5148,0.049,0.044,0.048,0.054,0.038,0.043,0.05,0.045,0.059,0.038,0.112,0.036,0.047,0.048,0.036,0.05,0.05,0.058,0.049,0.046
5149,0.053,0.045,0.044,0.06,0.033,0.045,0.043,0.034,0.047,0.038,0.117,0.044,0.049,0.041,0.044,0.046,0.047,0.055,0.066,0.049
5150,0.052,0.056,0.047,0.043,0.037,0.043,0.052,0.04,0.048,0.03,0.128,0.046,0.031,0.034,0.059,0.05,0.04,0.057,0.063,0.044
5151,0.055,0.048,0.053,0.043,0.041,0.047,0.041,0.039,0.04,0.037,0.122,0.042,0.049,0.062,0.042,0.044,0.048,0.039,0.051,0.057
5152,0.061,0.044,0.052,0.051,0.041,0.045,0.042,0.043,0.047,0.042,0.106,0.036,0.044,0.047,0.042,0.047,0.05,0.038,0.059,0.063
5153,0.043,0.042,0.052,0.042,0.05,0.045,0.042,0.048,0.049,0.054,0.106,0.042,0.042,0.046,0.049,0.051,0.046,0.047,0.056,0.048
5154,0.059,0.044,0.055,0.045,0.045,0.043,0.051,0.034,0.041,0.052,0.113,0.041,0.041,0.038,0.052,0.051,0.056,0.043,0.04,0.056
5155,0.05,0.051,0.036,0.041,0.04,0.059,0.049,0.046,0.045,0.034,0.123,0.049,0.044,0.045,0.04,0.048,0.062,0.046,0.049,0.043
5156,0.055,0.053,0.053,0.047,0.036,0.043,0.046,0.046,0.043,0.042,0.096,0.046,0.051,0.041,0.047,0.053,0.052,0.057,0.045,0.048
5157,0.052,0.044,0.055,0.05,0.046,0.042,0.035,0.044,0.05,0.029,0.107,0.043,0.05,0.049,0.043,0.052,0.043,0.054,0.058,0.054
5158,0.046,0.052,0.058,0.057,0.04,0.038,0.049,0.03,0.046,0.042,0.112,0.041,0.044,0.039,0.053,0.051,0.055,0.053,0.037,0.057
5159,0.054,0.048,0.045,0.053,0.038,0.061,0.039,0.038,0.042,0.043,0.11,0.043,0.047,0.053,0.034,0.056,0.049,0.052,0.048,0.047
5160,0.051,0.052,0.046,0.036,0.046,0.033,0.041,0.046,0.049,0.045,0.115,0.047,0.048,0.045,0.032,0.055,0.058,0.051,0.048,0.056
5161,0.061,0.052,0.06,0.046,0.045,0.038,0.056,0.034,0.039,0.039,0.098,0.036,0.045,0.043,0.037,0.047,0.048,0.062,0.061,0.053
5162,0.052,0.061,0.053,0.042,0.043,0.034,0.034,0.049,0.044,0.047,0.097,0.048,0.043,0.051,0.042,0.053,0.049,0.05,0.05,0.058
5163,0.053,0.04,0.056,0.055,0.046,0.035,0.038,0.041,0.048,0.035,0.109,0.06,0.049,0.04,0.042,0.05,0.044,0.046,0.053,0.06
5164,0.052,0.054,0.051,0.055,0.039,0.041,0.039,0.043,0.043,0.042,0.116,0.047,0.045,0.054,0.04,0.043,0.049,0.041,0.053,0.053
5165,0.046,0.06,0.06,0.036,0.05,0.046,0.049,0.039,0.041,0.042,0.114,0.038,0.043,0.048,0.043,0.041,0.046,0.042,0.062,0.054
5166,0.048,0.052,0.043,0.046,0.043,0.034,0.044,0.039,0.052,0.044,0.128,0.049,0.035,0.047,0.048,0.051,0.058,0.046,0.043,0.05
5167,0.078,0.053,0.048,0.05,0.044,0.059,0.039,0.046,0.036,0.039,0.102,0.047,0.054,0.027,0.032,0.042,0.046,0.05,0.05,0.058
5168,0.051,0.054,0.054,0.037,0.045,0.039,0.053,0.037,0.051,0.053,0.094,0.05,0.052,0.044,0.029,0.05,0.055,0.047,0.05,0.055
5169,0.055,0.049,0.045,0.051,0.05,0.048,0.043,0.033,0.049,0.044,0.114,0.056,0.047,0.049,0.039,0.038,0.053,0.057,0.038,0.042
5170,0.06,0.039,0.061,0.05,0.051,0.045,0.045,0.049,0.036,0.04,0.108,0.038,0.059,0.036,0.044,0.059,0.035,0.047,0.05,0.048
5171,0.055,0.055,0.053,0.049,0.041,0.04,0.043,0.044,0.047,0.037,0.117,0.045,0.051,0.05,0.037,0.03,0.047,0.042,0.052,0.065
5172,0.05,0.051,0.052,0.054,0.043,0.051,0.047,0.029,0.046,0.04,0.112,0.037,0.048,0.031,0.047,0.041,0.047,0.047,0.052,0.075
5173,0.042,0.057,0.061,0.044,0.045,0.046,0.036,0.038,0.063,0.045,0.101,0.043,0.045,0.039,0.058,0.044,0.042,0.055,0.04,0.056
5174,0.05,0.049,0.045,0.059,0.041,0.058,0.049,0.043,0.045,0.036,0.092,0.032,0.048,0.046,0.052,0.047,0.038,0.064,0.05,0.056
5175,0.04,0.049,0.058,0.043,0.039,0.049,0.038,0.049,0.048,0.044,0.1,0.045,0.041,0.051,0.055,0.036,0.065,0.055,0.042,0.053
5176,0.056,0.047,0.047,0.054,0.042,0.041,0.043,0.04,0.05,0.04,0.12,0.041,0.04,0.048,0.041,0.041,0.051,0.052,0.056,0.05
5177,0.057,0.051,0.039,0.057,0.047,0.055,0.039,0.041,0.043,0.032,0.099,0.045,0.049,0.054,0.048,0.051,0.047,0.04,0.048,0.058
5178,0.053,0.053,0.042,0.051,0.042,0.034,0.039,0.051,0.047,0.038,0.125,0.035,0.051,0.051,0.039,0.051,0.042,0.047,0.052,0.057
5179,0.05,0.053,0.047,0.054,0.036,0.04,0.047,0.045,0.055,0.038,0.11,0.04,0.049,0.04,0.053,0.055,0.046,0.042,0.066,0.034
5180,0.07,0.049,0.051,0.049,0.038,0.035,0.058,0.048,0.035,0.04,0.108,0.036,0.05,0.041,0.041,0.056,0.038,0.053,0.051,0.053
5181,0.047,0.053,0.046,0.04,0.051,0.042,0.041,0.045,0.038,0.045,0.105,0.041,0.056,0.04,0.048,0.046,0.047,0.053,0.056,0.06
5182,0.053,0.035,0.04,0.054,0.06,0.047,0.047,0.054,0.041,0.047,0.109,0.035,0.037,0.04,0.045,0.058,0.045,0.055,0.048,0.05
5183,0.061,0.045,0.048,0.051,0.043,0.055,0.045,0.042,0.047,0.038,0.111,0.036,0.048,0.045,0.04,0.058,0.038,0.048,0.047,0.054
5184,0.056,0.047,0.043,0.053,0.049,0.053,0.044,0.03,0.035,0.057,0.098,0.051,0.039,0.054,0.052,0.052,0.039,0.038,0.055,0.055
5185,0.054,0.048,0.053,0.042,0.042,0.039,0.043,0.038,0.053,0.044,0.114,0.046,0.059,0.046,0.051,0.044,0.035,0.047,0.051,0.051
5186,0.06,0.054,0.054,0.043,0.044,0.051,0.047,0.042,0.052,0.036,0.127,0.034,0.041,0.042,0.041,0.046,0.043,0.047,0.055,0.041
5187,0.06,0.047,0.058,0.038,0.057,0.053,0.034,0.047,0.043,0.043,0.112,0.036,0.045,0.042,0.055,0.047,0.043,0.047,0.041,0.052
5188,0.06,0.04,0.039,0.05,0.049,0.04,0.04,0.048,0.041,0.05,0.117,0.042,0.057,0.041,0.03,0.037,0.052,0.051,0.06,0.056
5189,0.053,0.048,0.055,0.042,0.05,0.052,0.045,0.043,0.038,0.043,0.1,0.036,0.055,0.049,0.049,0.047,0.041,0.049,0.048,0.057
5190,0.054,0.042,0.044,0.052,0.047,0.055,0.034,0.047,0.035,0.043,0.117,0.04,0.043,0.046,0.043,0.044,0.048,0.063,0.047,0.056
5191,0.065,0.049,0.053,0.048,0.042,0.05,0.04,0.053,0.043,0.043,0.099,0.045,0.051,0.046,0.05,0.042,0.049,0.049,0.045,0.038
5192,0.045,0.064,0.046,0.051,0.045,0.043,0.041,0.043,0.036,0.035,0.141,0.03,0.047,0.035,0.036,0.053,0.042,0.053,0.058,0.056
5193,0.053,0.047,0.055,0.041,0.051,0.045,0.048,0.046,0.044,0.024,0.112,0.039,0.048,0.042,0.048,0.043,0.055,0.064,0.052,0.043
5194,0.058,0.048,0.055,0.048,0.048,0.036,0.039,0.045,0.043,0.053,0.1,0.04,0.044,0.042,0.037,0.047,0.05,0.053,0.06,0.054
5195,0.055,0.039,0.04,0.048,0.02,0.038,0.057,0.061,0.047,0.036,0.118,0.039,0.047,0.05,0.054,0.049,0.048,0.053,0.047,0.054
5196,0.052,0.039,0.048,0.044,0.054,0.039,0.048,0.027,0.048,0.057,0.103,0.044,0.058,0.053,0.043,0.045,0.047,0.041,0.054,0.056
5197,0.054,0.049,0.054,0.058,0.046,0.03,0.032,0.047,0.053,0.037,0.107,0.045,0.039,0.053,0.057,0.041,0.043,0.059,0.042,0.054
5198,0.053,0.055,0.062,0.048,0.046,0.055,0.046,0.03,0.042,0.038,0.104,0.036,0.046,0.039,0.048,0.057,0.043,0.056,0.049,0.047
5199,0.043,0.047,0.049,0.05,0.049,0.044,0.055,0.042,0.04,0.041,0.101,0.053,0.044,0.048,0.043,0.045,0.048,0.05,0.054,0.054
5200,0.057,0.05,0.056,0.047,0.039,0.047,0.038,0.045,0.051,0.041,0.107,0.044,0.031,0.045,0.041,0.057,0.051,0.058,0.045,0.05
5201,0.058,0.057,0.046,0.041,0.043,0.051,0.04,0.042,0.048,0.044,0.111,0.047,0.047,0.048,0.031,0.047,0.051,0.048,0.044,0.056
5202,0.05,0.051,0.044,0.04,0.044,0.039,0.043,0.052,0.048,0.039,0.114,0.05,0.041,0.047,0.045,0.047,0.05,0.038,0.052,0.066
5203,0.051,0.052,0.05,0.047,0.036,0.038,0.041,0.039,0.05,0.041,0.104,0.055,0.042,0.052,0.05,0.052,0.039,0.052,0.044,0.065
5204,0.058,0.056,0.05,0.057,0.044,0.04,0.039,0.042,0.051,0.04,0.103,0.044,0.036,0.05,0.043,0.046,0.045,0.048,0.053,0.055
5205,0.051,0.045,0.057,0.046,0.04,0.045,0.047,0.042,0.057,0.034,0.111,0.039,0.05,0.041,0.046,0.058,0.038,0.054,0.058,0.041
5206,0.069,0.049,0.05,0.055,0.04,0.043,0.053,0.042,0.044,0.041,0.118,0.055,0.045,0.039,0.051,0.041,0.041,0.038,0.046,0.04
5207,0.06,0.048,0.056,0.049,0.035,0.059,0.046,0.044,0.043,0.042,0.11,0.044,0.039,0.041,0.039,0.058,0.042,0.053,0.048,0.044
5208,0.061,0.056,0.055,0.045,0.045,0.044,0.048,0.041,0.04,0.043,0.112,0.048,0.046,0.05,0.034,0.047,0.051,0.04,0.051,0.043
5209,0.063,0.042,0.045,0.051,0.041,0.05,0.036,0.044,0.052,0.037,0.099,0.055,0.046,0.039,0.054,0.048,0.053,0.054,0.051,0.04
5210,0.068,0.045,0.049,0.058,0.034,0.038,0.031,0.046,0.044,0.037,0.113,0.057,0.042,0.051,0.026,0.044,0.052,0.064,0.044,0.057
5211,0.061,0.058,0.054,0.044,0.048,0.032,0.041,0.055,0.041,0.045,0.098,0.057,0.04,0.049,0.048,0.047,0.042,0.047,0.046,0.047
5212,0.05,0.053,0.048,0.061,0.042,0.041,0.042,0.035,0.054,0.037,0.111,0.051,0.038,0.043,0.039,0.049,0.047,0.059,0.055,0.045
5213,0.054,0.049,0.048,0.04,0.044,0.037,0.043,0.043,0.036,0.051,0.113,0.041,0.042,0.045,0.042,0.059,0.049,0.057,0.057,0.05
5214,0.061,0.048,0.045,0.04,0.046,0.056,0.036,0.044,0.042,0.045,0.126,0.046,0.047,0.046,0.045,0.044,0.041,0.045,0.043,0.054
5215,0.054,0.06,0.052,0.041,0.053,0.042,0.038,0.041,0.042,0.049,0.11,0.05,0.046,0.035,0.041,0.055,0.051,0.052,0.049,0.039
5216,0.051,0.044,0.047,0.063,0.051,0.04,0.04,0.061,0.041,0.032,0.115,0.031,0.056,0.04,0.038,0.048,0.048,0.046,0.051,0.057
5217,0.048,0.037,0.042,0.04,0.061,0.05,0.045,0.04,0.044,0.049,0.112,0.041,0.059,0.038,0.041,0.047,0.052,0.05,0.059,0.045
5218,0.041,0.043,0.042,0.048,0.047,0.038,0.035,0.039,0.049,0.043,0.126,0.055,0.047,0.04,0.067,0.048,0.044,0.041,0.048,0.059
5219,0.036,0.052,0.058,0.05,0.043,0.045,0.045,0.033,0.049,0.041,0.127,0.042,0.054,0.034,0.039,0.048,0.052,0.047,0.049,0.056
5220,0.052,0.055,0.05,0.062,0.047,0.042,0.04,0.037,0.042,0.036,0.092,0.037,0.046,0.046,0.035,0.048,0.056,0.067,0.06,0.05
5221,0.06,0.051,0.049,0.044,0.039,0.039,0.054,0.037,0.039,0.033,0.114,0.042,0.039,0.05,0.055,0.051,0.041,0.057,0.054,0.052
5222,0.057,0.049,0.044,0.046,0.049,0.039,0.033,0.048,0.046,0.044,0.099,0.038,0.045,0.047,0.043,0.063,0.049,0.045,0.051,0.065
5223,0.052,0.044,0.063,0.044,0.05,0.05,0.04,0.034,0.042,0.045,0.137,0.049,0.048,0.04,0.038,0.046,0.055,0.035,0.045,0.043
5224,0.044,0.049,0.044,0.038,0.047,0.053,0.042,0.042,0.038,0.046,0.109,0.041,0.055,0.046,0.034,0.051,0.045,0.054,0.068,0.054
5225,0.068,0.047,0.044,0.046,0.05,0.046,0.034,0.038,0.049,0.048,0.106,0.052,0.052,0.047,0.041,0.038,0.061,0.038,0.046,0.049
5226,0.054,0.062,0.056,0.048,0.042,0.036,0.039,0.04,0.044,0.041,0.111,0.041,0.04,0.051,0.039,0.054,0.038,0.051,0.071,0.042
5227,0.052,0.045,0.058,0.042,0.042,0.043,0.037,0.04,0.038,0.041,0.11,0.038,0.056,0.053,0.04,0.058,0.052,0.048,0.054,0.053
5228,0.053,0.049,0.038,0.056,0.053,0.049,0.038,0.04,0.056,0.038,0.095,0.04,0.04,0.046,0.05,0.054,0.055,0.046,0.053,0.051
5229,0.06,0.043,0.046,0.047,0.039,0.033,0.055,0.039,0.033,0.049,0.119,0.046,0.042,0.038,0.037,0.05,0.05,0.049,0.058,0.067
5230,0.069,0.063,0.047,0.048,0.041,0.047,0.041,0.041,0.051,0.039,0.106,0.044,0.038,0.052,0.041,0.041,0.028,0.056,0.052,0.055
5231,0.055,0.053,0.046,0.057,0.037,0.039,0.055,0.032,0.042,0.048,0.124,0.044,0.04,0.047,0.051,0.05,0.046,0.048,0.051,0.035
5232,0.062,0.046,0.045,0.052,0.042,0.048,0.038,0.057,0.044,0.043,0.118,0.029,0.049,0.047,0.043,0.036,0.047,0.05,0.045,0.059
5233,0.058,0.046,0.059,0.04,0.047,0.05,0.045,0.044,0.044,0.038,0.108,0.041,0.042,0.032,0.051,0.044,0.047,0.057,0.052,0.055
5234,0.054,0.048,0.05,0.054,0.046,0.037,0.042,0.053,0.038,0.05,0.113,0.044,0.041,0.054,0.048,0.04,0.049,0.041,0.052,0.046
5235,0.047,0.056,0.052,0.04,0.044,0.039,0.038,0.039,0.048,0.041,0.134,0.043,0.047,0.046,0.051,0.044,0.059,0.04,0.043,0.049
5236,0.063,0.041,0.057,0.051,0.025,0.041,0.037,0.052,0.054,0.043,0.094,0.039,0.05,0.048,0.052,0.044,0.049,0.058,0.043,0.059
5237,0.044,0.055,0.06,0.051,0.043,0.045,0.048,0.034,0.052,0.04,0.114,0.034,0.043,0.049,0.044,0.043,0.053,0.045,0.053,0.05
5238,0.044,0.056,0.05,0.049,0.041,0.048,0.046,0.052,0.032,0.04,0.106,0.048,0.047,0.043,0.039,0.038,0.054,0.06,0.068,0.039
5239,0.045,0.048,0.062,0.045,0.042,0.043,0.04,0.046,0.045,0.043,0.092,0.052,0.056,0.056,0.041,0.045,0.057,0.036,0.047,0.059
5240,0.056,0.04,0.056,0.048,0.036,0.046,0.032,0.045,0.046,0.034,0.116,0.042,0.039,0.05,0.055,0.061,0.052,0.042,0.047,0.057
5241,0.054,0.051,0.041,0.052,0.049,0.042,0.05,0.037,0.049,0.041,0.1,0.041,0.037,0.048,0.052,0.042,0.05,0.047,0.07,0.047
5242,0.058,0.054,0.056,0.059,0.043,0.045,0.039,0.038,0.045,0.041,0.111,0.055,0.035,0.046,0.045,0.049,0.041,0.044,0.052,0.044
5243,0.055,0.037,0.045,0.041,0.048,0.045,0.041,0.033,0.052,0.046,0.122,0.044,0.06,0.057,0.032,0.032,0.055,0.058,0.045,0.052
5244,0.047,0.042,0.056,0.041,0.044,0.043,0.035,0.038,0.046,0.046,0.133,0.044,0.05,0.057,0.045,0.04,0.047,0.045,0.045,0.056
5245,0.053,0.05,0.06,0.044,0.047,0.04,0.047,0.046,0.045,0.04,0.113,0.046,0.042,0.036,0.034,0.052,0.05,0.041,0.068,0.046
5246,0.048,0.045,0.059,0.042,0.05,0.046,0.038,0.035,0.05,0.048,0.118,0.044,0.047,0.037,0.036,0.059,0.053,0.039,0.047,0.059
5247,0.046,0.05,0.058,0.044,0.055,0.046,0.032,0.044,0.035,0.039,0.109,0.049,0.054,0.056,0.042,0.046,0.046,0.052,0.054,0.043
5248,0.049,0.035,0.06,0.055,0.038,0.042,0.042,0.038,0.054,0.04,0.117,0.049,0.043,0.043,0.048,0.05,0.05,0.047,0.052,0.048
5249,0.037,0.056,0.058,0.052,0.04,0.047,0.045,0.039,0.059,0.03,0.11,0.034,0.047,0.058,0.035,0.043,0.056,0.054,0.051,0.049
5250,0.052,0.053,0.055,0.047,0.043,0.05,0.044,0.047,0.035,0.038,0.099,0.041,0.054,0.046,0.042,0.058,0.037,0.053,0.048,0.058
5251,0.06,0.041,0.053,0.057,0.05,0.049,0.04,0.035,0.043,0.045,0.123,0.04,0.047,0.041,0.049,0.043,0.046,0.053,0.043,0.042
5252,0.048,0.043,0.051,0.047,0.035,0.038,0.045,0.037,0.038,0.05,0.114,0.051,0.053,0.055,0.039,0.061,0.041,0.05,0.051,0.053
5253,0.058,0.043,0.051,0.041,0.051,0.05,0.044,0.046,0.04,0.046,0.122,0.046,0.045,0.055,0.04,0.045,0.041,0.04,0.047,0.049
5254,0.051,0.056,0.053,0.045,0.046,0.052,0.039,0.05,0.049,0.033,0.105,0.037,0.038,0.05,0.059,0.044,0.034,0.06,0.051,0.048
5255,0.049,0.04,0.057,0.045,0.049,0.059,0.05,0.05,0.047,0.041,0.121,0.037,0.036,0.03,0.036,0.044,0.044,0.066,0.046,0.053
5256,0.049,0.046,0.044,0.05,0.044,0.045,0.049,0.039,0.04,0.044,0.12,0.048,0.045,0.051,0.043,0.044,0.051,0.065,0.043,0.04
5257,0.058,0.049,0.052,0.044,0.041,0.044,0.036,0.043,0.043,0.036,0.104,0.041,0.05,0.051,0.041,0.061,0.035,0.05,0.061,0.06
5258,0.048,0.067,0.045,0.05,0.042,0.045,0.044,0.041,0.044,0.037,0.1,0.043,0.051,0.042,0.051,0.042,0.045,0.044,0.064,0.055
5259,0.064,0.047,0.054,0.061,0.039,0.051,0.036,0.036,0.04,0.028,0.103,0.042,0.067,0.042,0.047,0.053,0.046,0.055,0.042,0.047
5260,0.056,0.05,0.055,0.043,0.043,0.034,0.04,0.045,0.047,0.045,0.109,0.039,0.041,0.058,0.055,0.046,0.045,0.049,0.053,0.047
5261,0.053,0.057,0.046,0.046,0.041,0.038,0.044,0.034,0.051,0.057,0.119,0.039,0.035,0.037,0.039,0.053,0.056,0.055,0.06,0.04
5262,0.049,0.052,0.043,0.04,0.033,0.048,0.047,0.036,0.046,0.049,0.118,0.044,0.043,0.046,0.04,0.051,0.053,0.06,0.045,0.057
5263,0.063,0.059,0.047,0.059,0.035,0.049,0.034,0.041,0.053,0.045,0.125,0.046,0.048,0.04,0.037,0.043,0.048,0.031,0.033,0.064
5264,0.047,0.055,0.047,0.048,0.052,0.04,0.053,0.044,0.042,0.045,0.11,0.037,0.055,0.037,0.044,0.041,0.05,0.052,0.05,0.051
5265,0.039,0.054,0.042,0.051,0.049,0.047,0.029,0.046,0.036,0.043,0.125,0.039,0.052,0.047,0.053,0.041,0.056,0.06,0.043,0.048
5266,0.06,0.056,0.039,0.041,0.047,0.05,0.04,0.044,0.046,0.037,0.093,0.043,0.051,0.048,0.05,0.05,0.044,0.047,0.056,0.058
5267,0.061,0.054,0.043,0.05,0.043,0.042,0.035,0.049,0.049,0.039,0.105,0.042,0.05,0.045,0.034,0.049,0.057,0.046,0.046,0.061
5268,0.07,0.057,0.061,0.051,0.036,0.043,0.04,0.038,0.041,0.045,0.103,0.044,0.047,0.048,0.055,0.043,0.059,0.046,0.036,0.037
5269,0.051,0.043,0.038,0.047,0.037,0.052,0.045,0.055,0.041,0.051,0.103,0.042,0.05,0.049,0.05,0.043,0.054,0.039,0.047,0.063
5270,0.059,0.049,0.059,0.044,0.047,0.043,0.039,0.044,0.045,0.042,0.114,0.044,0.043,0.047,0.034,0.046,0.056,0.048,0.048,0.049
5271,0.074,0.042,0.042,0.048,0.037,0.054,0.049,0.044,0.053,0.035,0.102,0.038,0.038,0.055,0.041,0.056,0.039,0.045,0.061,0.047
5272,0.063,0.062,0.042,0.042,0.043,0.052,0.043,0.053,0.047,0.037,0.114,0.05,0.044,0.042,0.039,0.034,0.046,0.043,0.046,0.058
5273,0.051,0.052,0.06,0.043,0.047,0.042,0.036,0.055,0.044,0.04,0.1,0.045,0.045,0.063,0.041,0.046,0.041,0.054,0.042,0.053
5274,0.048,0.037,0.038,0.064,0.045,0.048,0.051,0.043,0.056,0.036,0.105,0.046,0.048,0.049,0.05,0.031,0.06,0.07,0.042,0.033
5275,0.056,0.048,0.046,0.068,0.04,0.05,0.04,0.036,0.031,0.044,0.11,0.048,0.044,0.041,0.038,0.053,0.051,0.058,0.049,0.049
5276,0.05,0.057,0.052,0.045,0.048,0.053,0.04,0.046,0.046,0.04,0.121,0.039,0.042,0.047,0.049,0.04,0.036,0.052,0.048,0.049
5277,0.04,0.047,0.05,0.048,0.056,0.037,0.037,0.036,0.046,0.052,0.119,0.047,0.051,0.04,0.044,0.054,0.045,0.049,0.042,0.06
5278,0.061,0.061,0.058,0.051,0.045,0.045,0.042,0.043,0.038,0.036,0.098,0.047,0.046,0.053,0.053,0.043,0.039,0.052,0.05,0.039
5279,0.057,0.057,0.05,0.051,0.049,0.053,0.032,0.045,0.039,0.032,0.113,0.052,0.048,0.045,0.044,0.04,0.043,0.052,0.043,0.055
5280,0.05,0.044,0.042,0.051,0.044,0.043,0.049,0.048,0.053,0.037,0.11,0.038,0.05,0.044,0.048,0.046,0.05,0.045,0.056,0.052
5281,0.048,0.057,0.05,0.043,0.047,0.052,0.038,0.052,0.045,0.04,0.122,0.045,0.046,0.038,0.042,0.044,0.039,0.049,0.053,0.05
5282,0.053,0.045,0.047,0.05,0.055,0.042,0.047,0.043,0.037,0.048,0.107,0.047,0.042,0.039,0.039,0.04,0.051,0.063,0.042,0.063
5283,0.052,0.04,0.048,0.047,0.048,0.051,0.037,0.051,0.049,0.035,0.114,0.05,0.044,0.048,0.039,0.043,0.057,0.05,0.049,0.048
5284,0.039,0.054,0.053,0.041,0.053,0.046,0.039,0.043,0.053,0.049,0.114,0.034,0.065,0.041,0.053,0.054,0.041,0.036,0.038,0.054
5285,0.053,0.046,0.045,0.049,0.041,0.05,0.042,0.028,0.049,0.036,0.118,0.036,0.046,0.053,0.035,0.043,0.062,0.045,0.068,0.055
5286,0.049,0.053,0.051,0.044,0.039,0.053,0.048,0.054,0.048,0.033,0.104,0.047,0.049,0.046,0.041,0.039,0.056,0.044,0.049,0.053
5287,0.058,0.058,0.043,0.048,0.054,0.047,0.047,0.042,0.042,0.047,0.092,0.04,0.042,0.056,0.045,0.038,0.053,0.048,0.055,0.045
5288,0.052,0.054,0.049,0.049,0.033,0.033,0.041,0.051,0.059,0.041,0.121,0.043,0.048,0.036,0.035,0.039,0.048,0.059,0.052,0.057
5289,0.06,0.053,0.048,0.042,0.048,0.052,0.031,0.042,0.041,0.051,0.099,0.042,0.057,0.048,0.043,0.045,0.041,0.05,0.05,0.057
5290,0.054,0.042,0.047,0.036,0.044,0.042,0.047,0.047,0.049,0.039,0.119,0.04,0.047,0.041,0.049,0.036,0.048,0.044,0.062,0.067
5291,0.04,0.046,0.056,0.048,0.045,0.047,0.049,0.048,0.049,0.041,0.128,0.037,0.04,0.039,0.035,0.048,0.038,0.055,0.041,0.07
5292,0.045,0.053,0.046,0.056,0.038,0.05,0.039,0.053,0.037,0.044,0.103,0.051,0.046,0.043,0.058,0.043,0.047,0.049,0.042,0.057
5293,0.049,0.053,0.047,0.045,0.036,0.05,0.044,0.048,0.049,0.032,0.119,0.05,0.049,0.044,0.044,0.05,0.044,0.046,0.041,0.06
5294,0.051,0.047,0.056,0.043,0.049,0.045,0.034,0.045,0.039,0.038,0.098,0.042,0.047,0.045,0.051,0.044,0.056,0.072,0.053,0.045
5295,0.052,0.053,0.048,0.055,0.038,0.053,0.048,0.033,0.045,0.04,0.123,0.039,0.052,0.038,0.041,0.05,0.053,0.054,0.042,0.043
5296,0.062,0.048,0.042,0.045,0.044,0.047,0.043,0.05,0.036,0.034,0.109,0.048,0.053,0.046,0.042,0.051,0.058,0.051,0.055,0.036
5297,0.062,0.039,0.051,0.038,0.043,0.035,0.052,0.035,0.054,0.042,0.116,0.039,0.055,0.041,0.046,0.046,0.045,0.054,0.059,0.048
5298,0.05,0.047,0.053,0.056,0.047,0.039,0.041,0.051,0.037,0.043,0.111,0.048,0.052,0.045,0.045,0.049,0.042,0.051,0.048,0.045
5299,0.066,0.049,0.049,0.041,0.047,0.035,0.03,0.046,0.058,0.048,0.11,0.047,0.045,0.042,0.046,0.04,0.053,0.05,0.055,0.043
5300,0.047,0.052,0.048,0.049,0.052,0.043,0.032,0.038,0.044,0.052,0.109,0.045,0.054,0.044,0.041,0.046,0.052,0.055,0.052,0.045
5301,0.05,0.039,0.052,0.048,0.045,0.045,0.024,0.041,0.048,0.049,0.12,0.041,0.041,0.049,0.049,0.052,0.052,0.048,0.06,0.047
5302,0.055,0.054,0.053,0.057,0.04,0.028,0.054,0.03,0.051,0.042,0.115,0.048,0.041,0.045,0.035,0.039,0.054,0.055,0.055,0.049
5303,0.061,0.042,0.055,0.046,0.048,0.042,0.04,0.053,0.05,0.05,0.106,0.032,0.042,0.052,0.039,0.046,0.044,0.047,0.05,0.055
5304,0.044,0.041,0.059,0.047,0.034,0.037,0.046,0.037,0.042,0.038,0.129,0.046,0.045,0.035,0.049,0.049,0.047,0.058,0.058,0.059
5305,0.05,0.059,0.047,0.049,0.046,0.057,0.033,0.05,0.049,0.043,0.096,0.037,0.051,0.044,0.04,0.043,0.047,0.045,0.063,0.051
5306,0.059,0.035,0.057,0.049,0.047,0.044,0.043,0.036,0.044,0.038,0.1,0.037,0.043,0.042,0.06,0.044,0.058,0.055,0.054,0.055
5307,0.052,0.056,0.064,0.044,0.056,0.048,0.036,0.035,0.048,0.041,0.104,0.039,0.038,0.05,0.05,0.048,0.041,0.055,0.053,0.042
5308,0.046,0.046,0.057,0.048,0.038,0.051,0.043,0.047,0.043,0.042,0.112,0.052,0.037,0.045,0.045,0.039,0.054,0.045,0.051,0.059
5309,0.063,0.052,0.043,0.049,0.049,0.052,0.042,0.047,0.063,0.035,0.113,0.039,0.032,0.042,0.034,0.039,0.037,0.052,0.068,0.049
5310,0.033,0.052,0.05,0.055,0.038,0.042,0.05,0.04,0.048,0.04,0.117,0.045,0.044,0.05,0.041,0.044,0.056,0.057,0.046,0.052
